"id","decisionnum","deckl","deckr","pair","deckchoice","effort_type","prog_type","effchoice","progchoice"
"A34CPKFZXBX1PO",40,"deck1","deck4","1-4",76,"LL","NoProg_Prog",NA,0
"A34CPKFZXBX1PO",41,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A34CPKFZXBX1PO",42,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A34CPKFZXBX1PO",43,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A34CPKFZXBX1PO",44,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A34CPKFZXBX1PO",45,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A34CPKFZXBX1PO",46,"deck6","deck3","3-6",76,"HH","NoProg_Prog",NA,1
"A34CPKFZXBX1PO",47,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"A34CPKFZXBX1PO",48,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"A34CPKFZXBX1PO",49,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A34CPKFZXBX1PO",50,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A34CPKFZXBX1PO",51,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"A34CPKFZXBX1PO",52,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A34CPKFZXBX1PO",53,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A34CPKFZXBX1PO",54,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"A34CPKFZXBX1PO",55,"deck6","deck3","3-6",76,"HH","NoProg_Prog",NA,1
"A34CPKFZXBX1PO",56,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A34CPKFZXBX1PO",57,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A34CPKFZXBX1PO",58,"deck5","deck4","4-5",76,"LM","Prog_Prog",1,1
"A34CPKFZXBX1PO",59,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A34CPKFZXBX1PO",60,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"A35D6EOL7V8U03",1,"deck4","deck6","4-6",82,"LH","Prog_Prog",1,1
"A35D6EOL7V8U03",2,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A35D6EOL7V8U03",3,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"A35D6EOL7V8U03",4,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A35D6EOL7V8U03",5,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"A35D6EOL7V8U03",6,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A35D6EOL7V8U03",7,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A35D6EOL7V8U03",8,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A35D6EOL7V8U03",9,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A35D6EOL7V8U03",10,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A35D6EOL7V8U03",11,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A35D6EOL7V8U03",12,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"A35D6EOL7V8U03",13,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A35D6EOL7V8U03",14,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A35D6EOL7V8U03",15,"deck5","deck6","5-6",82,"MH","Prog_Prog",1,1
"A35D6EOL7V8U03",16,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A35D6EOL7V8U03",17,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A35D6EOL7V8U03",18,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"A35D6EOL7V8U03",19,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A35D6EOL7V8U03",20,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A35D6EOL7V8U03",21,"deck4","deck2","2-4",82,"LM","Prog_NoProg",1,0
"A35D6EOL7V8U03",22,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A35D6EOL7V8U03",23,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A35D6EOL7V8U03",24,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A35D6EOL7V8U03",25,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A35D6EOL7V8U03",26,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A35D6EOL7V8U03",27,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A35D6EOL7V8U03",28,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"A35D6EOL7V8U03",29,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A35D6EOL7V8U03",30,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A35D6EOL7V8U03",31,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"A35D6EOL7V8U03",32,"deck4","deck6","4-6",82,"LH","Prog_Prog",1,1
"A35D6EOL7V8U03",33,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A35D6EOL7V8U03",34,"deck4","deck2","2-4",82,"LM","Prog_NoProg",1,0
"A35D6EOL7V8U03",35,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A35D6EOL7V8U03",36,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"A35D6EOL7V8U03",37,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A35D6EOL7V8U03",38,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A35D6EOL7V8U03",39,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"A35D6EOL7V8U03",40,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A35D6EOL7V8U03",41,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A35D6EOL7V8U03",42,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"A35D6EOL7V8U03",43,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"A35D6EOL7V8U03",44,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A35D6EOL7V8U03",45,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A35D6EOL7V8U03",46,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A35D6EOL7V8U03",47,"deck5","deck6","5-6",82,"MH","Prog_Prog",1,1
"A35D6EOL7V8U03",48,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"A35D6EOL7V8U03",49,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A35D6EOL7V8U03",50,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A35D6EOL7V8U03",51,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A35D6EOL7V8U03",52,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A35D6EOL7V8U03",53,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A35D6EOL7V8U03",54,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A35D6EOL7V8U03",55,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"A35D6EOL7V8U03",56,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"A35D6EOL7V8U03",57,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A35D6EOL7V8U03",58,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A35D6EOL7V8U03",59,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A35D6EOL7V8U03",60,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"A36IO8HVVL5WTZ",1,"deck1","deck2","1-2",76,"LM","NoProg_NoProg",0,0
"A36IO8HVVL5WTZ",2,"deck6","deck2","2-6",76,"MH","NoProg_Prog",1,1
"A36IO8HVVL5WTZ",3,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A36IO8HVVL5WTZ",4,"deck6","deck3","3-6",76,"HH","NoProg_Prog",NA,1
"A36IO8HVVL5WTZ",5,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A36IO8HVVL5WTZ",6,"deck4","deck1","1-4",76,"LL","NoProg_Prog",NA,1
"A36IO8HVVL5WTZ",7,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A36IO8HVVL5WTZ",8,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A36IO8HVVL5WTZ",9,"deck4","deck1","1-4",76,"LL","NoProg_Prog",NA,1
"A36IO8HVVL5WTZ",10,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"A36IO8HVVL5WTZ",11,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"A36IO8HVVL5WTZ",12,"deck6","deck1","1-6",76,"LH","NoProg_Prog",1,1
"A36IO8HVVL5WTZ",13,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A36IO8HVVL5WTZ",14,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"A36IO8HVVL5WTZ",15,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A36IO8HVVL5WTZ",16,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A36IO8HVVL5WTZ",17,"deck6","deck5","5-6",76,"MH","Prog_Prog",1,1
"A36IO8HVVL5WTZ",18,"deck6","deck3","3-6",76,"HH","NoProg_Prog",NA,1
"A36IO8HVVL5WTZ",19,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A36IO8HVVL5WTZ",20,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A36IO8HVVL5WTZ",21,"deck5","deck1","1-5",76,"LM","NoProg_Prog",1,1
"A36IO8HVVL5WTZ",22,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A36IO8HVVL5WTZ",23,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A36IO8HVVL5WTZ",24,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A36IO8HVVL5WTZ",25,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"A36IO8HVVL5WTZ",26,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A36IO8HVVL5WTZ",27,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"A36IO8HVVL5WTZ",28,"deck1","deck2","1-2",76,"LM","NoProg_NoProg",0,0
"A36IO8HVVL5WTZ",29,"deck6","deck1","1-6",76,"LH","NoProg_Prog",1,1
"A36IO8HVVL5WTZ",30,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A36IO8HVVL5WTZ",31,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A36IO8HVVL5WTZ",32,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A36IO8HVVL5WTZ",33,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A36IO8HVVL5WTZ",34,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A36IO8HVVL5WTZ",35,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A36IO8HVVL5WTZ",36,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A36IO8HVVL5WTZ",37,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"A36IO8HVVL5WTZ",38,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A36IO8HVVL5WTZ",39,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"A36IO8HVVL5WTZ",40,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A36IO8HVVL5WTZ",41,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A36IO8HVVL5WTZ",42,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A36IO8HVVL5WTZ",43,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"A36IO8HVVL5WTZ",44,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A36IO8HVVL5WTZ",45,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A36IO8HVVL5WTZ",46,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A36IO8HVVL5WTZ",47,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A36IO8HVVL5WTZ",48,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A36IO8HVVL5WTZ",49,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A36IO8HVVL5WTZ",50,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A36IO8HVVL5WTZ",51,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A36IO8HVVL5WTZ",52,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A36IO8HVVL5WTZ",53,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A36IO8HVVL5WTZ",54,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A36IO8HVVL5WTZ",55,"deck6","deck2","2-6",76,"MH","NoProg_Prog",1,1
"A36IO8HVVL5WTZ",56,"deck3","deck2","2-3",76,"MH","NoProg_NoProg",1,0
"A36IO8HVVL5WTZ",57,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"A36IO8HVVL5WTZ",58,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A36IO8HVVL5WTZ",59,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A36IO8HVVL5WTZ",60,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A3FNC8ELMK8YJA",1,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A3FNC8ELMK8YJA",2,"deck1","deck2","1-2",76,"LM","NoProg_NoProg",0,0
"A3FNC8ELMK8YJA",3,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A3FNC8ELMK8YJA",4,"deck1","deck4","1-4",76,"LL","NoProg_Prog",NA,0
"A3FNC8ELMK8YJA",5,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A3FNC8ELMK8YJA",6,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"A3FNC8ELMK8YJA",7,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A3FNC8ELMK8YJA",8,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A3FNC8ELMK8YJA",9,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"A3FNC8ELMK8YJA",10,"deck4","deck6","4-6",82,"LH","Prog_Prog",1,1
"A3FNC8ELMK8YJA",11,"deck2","deck4","2-4",76,"LM","Prog_NoProg",1,0
"A3FNC8ELMK8YJA",12,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A3FNC8ELMK8YJA",13,"deck3","deck5","3-5",76,"MH","Prog_NoProg",1,0
"A3FNC8ELMK8YJA",14,"deck4","deck1","1-4",76,"LL","NoProg_Prog",NA,1
"A3FNC8ELMK8YJA",15,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A3FNC8ELMK8YJA",16,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A3FNC8ELMK8YJA",17,"deck1","deck2","1-2",76,"LM","NoProg_NoProg",0,0
"A3FNC8ELMK8YJA",18,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A3FNC8ELMK8YJA",19,"deck5","deck6","5-6",82,"MH","Prog_Prog",1,1
"A3FNC8ELMK8YJA",20,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A3FNC8ELMK8YJA",21,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A3FNC8ELMK8YJA",22,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A3FNC8ELMK8YJA",23,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A3FNC8ELMK8YJA",24,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A3FNC8ELMK8YJA",25,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A3FNC8ELMK8YJA",26,"deck3","deck5","3-5",76,"MH","Prog_NoProg",1,0
"A3FNC8ELMK8YJA",27,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A3FNC8ELMK8YJA",28,"deck1","deck5","1-5",76,"LM","NoProg_Prog",0,0
"A3FNC8ELMK8YJA",29,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"A3FNC8ELMK8YJA",30,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A3FNC8ELMK8YJA",31,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A3FNC8ELMK8YJA",32,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A3FNC8ELMK8YJA",33,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"A3FNC8ELMK8YJA",34,"deck3","deck6","3-6",76,"HH","NoProg_Prog",NA,0
"A3FNC8ELMK8YJA",35,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A3FNC8ELMK8YJA",36,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A3FNC8ELMK8YJA",37,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"A3FNC8ELMK8YJA",38,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A3FNC8ELMK8YJA",39,"deck3","deck6","3-6",76,"HH","NoProg_Prog",NA,0
"A3FNC8ELMK8YJA",40,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A3FNC8ELMK8YJA",41,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"A3FNC8ELMK8YJA",42,"deck3","deck1","1-3",76,"LH","NoProg_NoProg",1,0
"A3FNC8ELMK8YJA",43,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A3FNC8ELMK8YJA",44,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A3FNC8ELMK8YJA",45,"deck3","deck2","2-3",76,"MH","NoProg_NoProg",1,0
"A3FNC8ELMK8YJA",46,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A3FNC8ELMK8YJA",47,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"A3FNC8ELMK8YJA",48,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A3FNC8ELMK8YJA",49,"deck6","deck2","2-6",76,"MH","NoProg_Prog",1,1
"A3FNC8ELMK8YJA",50,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"A3FNC8ELMK8YJA",51,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A3FNC8ELMK8YJA",52,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A3FNC8ELMK8YJA",53,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A3FNC8ELMK8YJA",54,"deck3","deck1","1-3",76,"LH","NoProg_NoProg",1,0
"A3FNC8ELMK8YJA",55,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"A3FNC8ELMK8YJA",56,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A3FNC8ELMK8YJA",57,"deck5","deck4","4-5",76,"LM","Prog_Prog",1,1
"A3FNC8ELMK8YJA",58,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A3FNC8ELMK8YJA",59,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A3FNC8ELMK8YJA",60,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"A3JAM040VWXHDO",1,"deck6","deck3","3-6",76,"HH","NoProg_Prog",NA,1
"A3JAM040VWXHDO",2,"deck1","deck6","1-6",76,"LH","NoProg_Prog",0,0
"A3JAM040VWXHDO",3,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A3JAM040VWXHDO",4,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A3JAM040VWXHDO",5,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"A3JAM040VWXHDO",6,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A3JAM040VWXHDO",7,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A3JAM040VWXHDO",8,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"A3JAM040VWXHDO",9,"deck5","deck4","4-5",76,"LM","Prog_Prog",1,1
"A3JAM040VWXHDO",10,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A3JAM040VWXHDO",11,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A3JAM040VWXHDO",12,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A3JAM040VWXHDO",13,"deck1","deck2","1-2",76,"LM","NoProg_NoProg",0,0
"A3JAM040VWXHDO",14,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A3JAM040VWXHDO",15,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A3JAM040VWXHDO",16,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A3JAM040VWXHDO",17,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"A3JAM040VWXHDO",18,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A3JAM040VWXHDO",19,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A3JAM040VWXHDO",20,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"A3JAM040VWXHDO",21,"deck2","deck4","2-4",76,"LM","Prog_NoProg",1,0
"A3JAM040VWXHDO",22,"deck2","deck6","2-6",76,"MH","NoProg_Prog",0,0
"A3JAM040VWXHDO",23,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A3JAM040VWXHDO",24,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A3JAM040VWXHDO",25,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A3JAM040VWXHDO",26,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A3JAM040VWXHDO",27,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A3JAM040VWXHDO",28,"deck1","deck4","1-4",76,"LL","NoProg_Prog",NA,0
"A3JAM040VWXHDO",29,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A3JAM040VWXHDO",30,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A3JAM040VWXHDO",31,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"A3JAM040VWXHDO",32,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A3JAM040VWXHDO",33,"deck1","deck6","1-6",76,"LH","NoProg_Prog",0,0
"A3JAM040VWXHDO",34,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A3JAM040VWXHDO",35,"deck5","deck6","5-6",82,"MH","Prog_Prog",1,1
"A3JAM040VWXHDO",36,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A3JAM040VWXHDO",37,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A3JAM040VWXHDO",38,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A3JAM040VWXHDO",39,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A3JAM040VWXHDO",40,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"A3JAM040VWXHDO",41,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A3JAM040VWXHDO",42,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A3JAM040VWXHDO",43,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A3JAM040VWXHDO",44,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A3JAM040VWXHDO",45,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A3JAM040VWXHDO",46,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A3JAM040VWXHDO",47,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A3JAM040VWXHDO",48,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"A3JAM040VWXHDO",49,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A3JAM040VWXHDO",50,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"A3JAM040VWXHDO",51,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A3JAM040VWXHDO",52,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"A3JAM040VWXHDO",53,"deck6","deck3","3-6",76,"HH","NoProg_Prog",NA,1
"A3JAM040VWXHDO",54,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A3JAM040VWXHDO",55,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A3JAM040VWXHDO",56,"deck2","deck5","2-5",76,"MM","NoProg_Prog",NA,0
"A3JAM040VWXHDO",57,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A3JAM040VWXHDO",58,"deck1","deck2","1-2",76,"LM","NoProg_NoProg",0,0
"A3JAM040VWXHDO",59,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A3JAM040VWXHDO",60,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"A3KP8KFGG6734Q",1,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A3KP8KFGG6734Q",2,"deck1","deck5","1-5",76,"LM","NoProg_Prog",0,0
"A3KP8KFGG6734Q",3,"deck5","deck4","4-5",76,"LM","Prog_Prog",1,1
"A3KP8KFGG6734Q",4,"deck3","deck1","1-3",76,"LH","NoProg_NoProg",1,0
"A3KP8KFGG6734Q",5,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A3KP8KFGG6734Q",6,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A3KP8KFGG6734Q",7,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A3KP8KFGG6734Q",8,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A3KP8KFGG6734Q",9,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"A3KP8KFGG6734Q",10,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A3KP8KFGG6734Q",11,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A3KP8KFGG6734Q",12,"deck1","deck2","1-2",76,"LM","NoProg_NoProg",0,0
"A3KP8KFGG6734Q",13,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A3KP8KFGG6734Q",14,"deck1","deck6","1-6",76,"LH","NoProg_Prog",0,0
"A3KP8KFGG6734Q",15,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A3KP8KFGG6734Q",16,"deck3","deck1","1-3",76,"LH","NoProg_NoProg",1,0
"A3KP8KFGG6734Q",17,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A3KP8KFGG6734Q",18,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"A3KP8KFGG6734Q",19,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"A3KP8KFGG6734Q",20,"deck5","deck6","5-6",82,"MH","Prog_Prog",1,1
"A3KP8KFGG6734Q",21,"deck3","deck4","3-4",76,"LH","Prog_NoProg",1,0
"A3KP8KFGG6734Q",22,"deck6","deck5","5-6",76,"MH","Prog_Prog",1,1
